PassengerId,Survived,Age,SibSp,Ticket,Parch,Fare,Sex_female,Pclass_3,Pclass_2,Pclass_1,Embarked_C,Embarked_Q,Embarked_S,Mr,Mrs,Miss,Master,Dr,OtherTitles,With_Cabin,Old,Kid
795,0,25.0,0,349203,0,7.8958,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
796,0,39.0,0,28213,0,13.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
797,1,49.0,0,17465,0,25.9292,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
798,1,31.0,0,349244,0,8.6833,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
799,0,30.0,0,2685,0,7.2292,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
800,0,30.0,1,345773,1,24.15,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
801,0,34.0,0,250647,0,13.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
802,1,31.0,1,31921,1,26.25,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
803,1,11.0,1,113760,2,120.0,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
804,1,0.42,0,2625,1,8.5167,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
805,1,27.0,0,347089,0,6.975,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
806,0,31.0,0,347063,0,7.775,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
807,0,39.0,0,112050,0,0.0,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
808,0,18.0,0,347087,0,7.775,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
809,0,39.0,0,248723,0,13.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
810,1,33.0,1,113806,0,53.1,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
811,0,26.0,0,3474,0,7.8875,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
812,0,39.0,0,48871,0,24.15,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
813,0,35.0,0,28206,0,10.5,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
814,0,6.0,4,347082,2,31.275,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
815,0,30.5,0,364499,0,8.05,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
816,0,29.69911764705882,0,112058,0,0.0,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
817,0,23.0,0,3101290,0,7.925,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
818,0,31.0,1,2079,1,37.0042,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
819,0,43.0,0,7075,0,6.45,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
820,0,10.0,3,347088,2,27.9,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
821,1,52.0,1,12749,1,93.5,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
822,1,27.0,0,315098,0,8.6625,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
823,0,38.0,0,19972,0,0.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
824,1,27.0,0,392096,1,12.475,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False
825,0,2.0,4,3101295,1,39.6875,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
826,0,29.69911764705882,0,368323,0,6.95,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
827,0,29.69911764705882,0,1601,0,56.4958,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
828,1,1.0,0,2079,2,37.0042,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
829,1,29.69911764705882,0,367228,0,7.75,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
830,1,62.0,0,113572,0,80.0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False
831,1,15.0,1,2659,0,14.4542,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
832,1,0.83,1,29106,1,18.75,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
833,0,29.69911764705882,0,2671,0,7.2292,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
834,0,23.0,0,347468,0,7.8542,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
835,0,18.0,0,2223,0,8.3,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
836,1,39.0,1,17756,1,83.1583,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False
837,0,21.0,0,315097,0,8.6625,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
838,0,29.69911764705882,0,392092,0,8.05,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
839,1,32.0,0,1601,0,56.4958,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
840,1,29.69911764705882,0,11774,0,29.7,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
841,0,20.0,0,3101287,0,7.925,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
842,0,16.0,0,3,0,10.5,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
843,1,30.0,0,113798,0,31.0,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
844,0,34.5,0,2683,0,6.4375,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
845,0,17.0,0,315090,0,8.6625,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
846,0,42.0,0,5547,0,7.55,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
847,0,29.69911764705882,8,2343,2,69.55,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
848,0,35.0,0,349213,0,7.8958,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
849,0,28.0,0,248727,1,33.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
850,1,29.69911764705882,1,17453,0,89.1042,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
851,0,4.0,4,347082,2,31.275,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
852,0,74.0,0,347060,0,7.775,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False
853,0,9.0,1,2678,1,15.2458,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
854,1,16.0,0,17592,1,39.4,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
855,0,44.0,1,244252,0,26.0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
856,1,18.0,0,392091,1,9.35,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
857,1,45.0,1,36928,1,164.8667,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
858,1,51.0,0,113055,0,26.55,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
859,1,24.0,0,2666,3,19.2583,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
860,0,29.69911764705882,0,2629,0,7.2292,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
861,0,41.0,2,350026,0,14.1083,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
862,0,21.0,1,28134,0,11.5,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
863,1,48.0,0,17466,0,25.9292,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
864,0,29.69911764705882,8,2343,2,69.55,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
865,0,24.0,0,233866,0,13.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
866,1,42.0,0,236852,0,13.0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
867,1,27.0,1,2149,0,13.8583,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
868,0,31.0,0,17590,0,50.4958,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
869,0,29.69911764705882,0,345777,0,9.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
870,1,4.0,1,347742,1,11.1333,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
871,0,26.0,0,349248,0,7.8958,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
872,1,47.0,1,11751,1,52.5542,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
873,0,33.0,0,695,0,5.0,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
874,0,47.0,0,345765,0,9.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
875,1,28.0,1,3381,0,24.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
876,1,15.0,0,2667,0,7.225,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
877,0,20.0,0,7534,0,9.8458,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
878,0,19.0,0,349212,0,7.8958,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
879,0,29.69911764705882,0,349217,0,7.8958,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
880,1,56.0,0,11767,1,83.1583,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
881,1,25.0,0,230433,1,26.0,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
882,0,33.0,0,349257,0,7.8958,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
883,0,22.0,0,7552,0,10.5167,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
884,0,28.0,0,34068,0,10.5,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
885,0,25.0,0,392076,0,7.05,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
886,0,39.0,0,382652,5,29.125,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
887,0,27.0,0,211536,0,13.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
888,1,19.0,0,112053,0,30.0,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
889,0,29.69911764705882,1,6607,2,23.45,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
890,1,26.0,0,111369,0,30.0,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
891,0,32.0,0,370376,0,7.75,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
